
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),NA,109,109
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,1800,2221
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,1123,1123
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,758,758
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,5680,6199
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,2247,2333
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,1263,1337
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,602,602
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,6393,7466
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1779,2986
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,45,45
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1177,1405
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,973,988
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,838,1841
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,94,94
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,408,1056
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,45,45
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,297,468
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,79,145
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,422,1458
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,51,75
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,447,974
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,40,40
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,257,572
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),NA,3,3
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,161,335
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,OPEN,NA,3323,4880
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,OPEN (PwD),NA,49,49
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL,NA,1753,2596
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,SC,NA,261,1743
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,ST,NA,661,697
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,897,2235
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,19,50
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,356,1007
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,21,21
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,217,441
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,57,108
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1,60
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,2,3
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,8,44
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,1,1
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,2,26
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,1,15
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,22,227
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,9,9
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,64,162
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,18,81
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),NA,1,1
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,20,45
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,249,583
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),NA,24,24
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,223,404
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,140,226
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,60,87
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Microelectronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,228,514
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Microelectronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,175,328
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Microelectronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),NA,2,2
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Microelectronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,132,184
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Microelectronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,89,130
Indian Institute of Technology Bombay,"Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,1374,2250
Indian Institute of Technology Bombay,"Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,890,1524
Indian Institute of Technology Bombay,"Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,338,848
Indian Institute of Technology Bombay,"Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,607,706
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,NA,6,1041
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,43,43
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,283,770
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,NA,360,763
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,NA,204,337
Indian Institute of Technology Bombay,"Engineering Physics and M.Tech. with specialization in Nano Science (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,1092,1770
Indian Institute of Technology Bombay,"Engineering Physics and M.Tech. with specialization in Nano Science (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,477,928
Indian Institute of Technology Bombay,"Engineering Physics and M.Tech. with specialization in Nano Science (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),NA,50,50
Indian Institute of Technology Bombay,"Engineering Physics and M.Tech. with specialization in Nano Science (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,801,812
Indian Institute of Technology Bombay,"Engineering Physics and M.Tech. with specialization in Nano Science (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,368,368
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,26,777
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,13,13
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,104,371
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,8,8
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,33,164
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,29,117
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,803,901
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,428,484
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,189,284
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,56,133
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN,NA,1657,2916
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,104,104
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1015,1633
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,SC,NA,602,929
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,ST,NA,333,580
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,3001,3434
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),NA,60,60
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,1560,1783
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,766,959
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,384,384
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Metallurgical Process Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,2971,3203
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Metallurgical Process Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,1665,1885
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Metallurgical Process Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,998,1126
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Metallurgical Process Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,389,389
Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,5956,6706
Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1951,2660
Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1100,1319
Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,338,404
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1630,2405
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,821,1192
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,324,669
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,164,349
Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3782,4832
Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,124,124
Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1684,2094
Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,791,989
Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,433,502
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,4608,5789
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2071,2318
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,24,24
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,903,1276
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,454,531
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,3787,4714
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,2028,2512
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,1485,1563
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,843,843
Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,2609,3714
Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,91,91
Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1715,2207
Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1116,1525
Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,803,885
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,980,1680
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,188,188
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,650.1,1072
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,394,708
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,356,473
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,1690,2871
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),NA,90,90
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,1101,1441
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),NA,58,58
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,739,876
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,395,702
Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,767,2575
Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,70,70
Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,520,1018
Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,25,34
Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,153,400
Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,14,47
Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,24,115
Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,5,5
Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,33,62
Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,23,43
Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,12,19
Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,124,186
Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,72,140
Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,44,47
Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC (PwD),NA,4,4
Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,40,46
Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,80,403
Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,11,14
Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,63,226
Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,16,122
Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,3,77
Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",AI,OPEN,NA,549,994
Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,438,536
Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",AI,SC,NA,133,278
Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",AI,ST,NA,11,143
Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,NA,1074,2746
Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,15,15
Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,608,1565
Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,NA,481,995
Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,NA,202,618
Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,NA,250,397
Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,101,266
Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,51,51
Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,NA,110,187
Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,NA,240,253
Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,390,477
Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),NA,6,6
Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,281,326
Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,219,252
Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,319,322
Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,247,907
Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,26,26
